,year,workstat,age,divorce,widowed,educ,Total no of Children,income,region convert,attend convert,owngun convert,tvhours converted,vhappy,mothfath16,black,female,blackfemale,occattend,regattend,unem10,happy
12695,2002,1,0,0,0,10,0,4,0,1,1,8,0,0,0,1,0,0,0,2,1
12696,2002,9,28,0,0,12,2,4,0,4,2,4,0,1,0,1,0,1,0,0,1
12697,2002,8,47,1,0,14,1,6,0,4,1,-1,0,0,0,0,0,1,0,0,1
12698,2002,6,49,2,0,14,1,6,8,5,2,1,0,0,0,1,0,0,0,1,1
12699,2002,8,28,1,0,12,0,5,8,2,2,2,0,1,0,0,0,1,0,0,1
12700,2002,4,32,0,0,13,0,3,8,1,2,3,0,0,0,1,0,0,0,0,1
12701,2002,4,61,2,0,16,0,6,8,0,0,2,0,1,0,0,0,0,0,2,1
12702,2002,9,34,2,0,18,0,6,0,1,0,3,1,1,0,0,0,0,0,2,1
12703,2002,1,64,0,0,16,0,6,5,4,2,2,1,1,0,1,0,1,0,0,1
12704,2002,8,39,2,0,12,0,6,5,1,0,-1,0,1,0,0,0,0,0,0,1
12705,2002,8,36,1,1,12,0,6,5,1,2,3,1,1,0,1,0,0,0,0,1
12706,2002,9,22,1,0,12,0,6,0,0,0,5,0,0,0,1,0,0,0,2,1
12707,2002,9,47,2,0,19,0,4,0,1,2,1,0,1,0,1,0,0,0,0,1
12708,2002,1,42,2,0,12,3,6,0,3,2,2,0,1,1,1,1,1,0,1,1
12709,2002,8,39,2,0,16,0,6,0,1,0,2,0,0,0,0,0,0,0,2,1
12710,2002,8,73,2,0,18,3,6,0,3,0,-1,0,1,0,0,0,1,0,0,0
12711,2002,8,48,1,0,16,2,6,5,1,0,2,1,0,0,0,0,0,0,2,1
12712,2002,9,32,2,0,12,0,6,2,4,0,-1,0,0,1,1,1,1,0,0,0
12713,2002,8,31,2,0,11,0,6,2,2,2,4,0,0,1,0,0,1,0,1,1
12714,2002,4,25,2,0,6,0,7,2,0,0,-1,1,1,0,0,0,0,0,0,1
12715,2002,8,28,2,0,10,0,7,2,4,2,2,0,0,0,1,0,1,0,1,0
12716,2002,8,31,2,0,12,1,4,2,1,0,4,0,1,0,1,0,0,0,2,0
12717,2002,1,44,2,0,16,3,7,2,2,0,1,0,1,0,1,0,1,0,2,1
12718,2002,7,35,0,0,12,0,7,2,6,0,8,0,1,0,1,0,0,1,2,0
12719,2002,8,39,2,0,14,0,7,2,6,0,-1,0,1,0,1,0,0,1,1,1
12720,2002,9,39,1,0,14,0,6,2,1,0,0,0,1,0,1,0,0,0,2,1
12721,2002,4,64,2,0,16,0,6,7,0,0,3,0,1,0,1,0,0,0,2,1
12722,2002,4,49,1,1,13,0,6,3,5,2,4,0,1,0,1,0,0,1,0,1
12723,2002,4,42,2,0,10,2,7,3,3,1,1,1,0,0,0,0,1,0,2,1
12724,2002,4,30,0,0,11,0,6,0,4,2,6,0,1,0,0,0,1,0,0,1
12725,2002,8,68,0,0,19,0,6,5,3,1,-1,0,1,0,0,0,1,0,1,1
12726,2002,1,0,2,0,12,2,4,0,5,2,2,0,0,0,1,0,0,0,1,1
12727,2002,4,32,0,0,12,0,3,0,4,0,-1,0,0,0,1,0,1,0,0,1
12728,2002,8,33,2,0,13,0,3,6,0,0,3,0,0,0,0,0,0,0,2,1
12729,2002,5,36,2,0,15,1,3,6,2,2,4,1,1,0,1,0,1,0,0,1
12730,2002,8,33,0,0,11,1,6,6,1,1,-1,1,1,0,1,0,0,0,0,1
12731,2002,8,63,0,0,20,1,7,3,0,0,2,0,1,0,0,0,0,0,2,1
12732,2002,8,33,2,0,14,0,6,3,1,0,-1,0,1,0,1,0,0,0,0,0
12733,2002,8,27,0,0,14,0,6,3,0,0,2,0,1,0,0,0,0,0,2,1
12734,2002,8,30,0,0,12,0,6,0,0,2,-1,1,1,0,0,0,0,0,0,1
12735,2002,8,45,0,1,16,3,6,0,5,2,1,0,0,0,0,0,0,0,1,1
12736,2002,4,23,0,0,12,0,7,0,1,0,10,1,1,0,1,0,0,0,2,1
12737,2002,8,44,1,0,12,1,6,5,2,0,2,0,1,0,1,0,1,0,2,1
12738,2002,8,65,2,0,12,0,6,8,1,1,2,0,1,0,0,0,0,0,2,1
12739,2002,4,42,0,0,11,0,3,8,3,0,-1,0,1,0,0,0,1,0,0,1
12740,2002,8,24,2,0,13,0,5,2,0,2,5,0,1,0,0,0,0,0,1,0
12741,2002,8,51,0,0,16,2,6,0,5,0,-1,1,1,0,0,0,0,0,1,1
12742,2002,4,66,2,0,16,0,5,0,0,0,3,1,0,0,1,0,0,0,2,1
12743,2002,8,27,1,0,12,0,6,6,0,2,1,0,1,0,0,0,0,0,0,1
12744,2002,8,86,0,0,20,0,6,5,1,2,1,0,1,0,1,0,0,0,0,1
12745,2002,4,51,1,0,16,0,6,5,6,1,-1,1,1,0,0,0,0,1,0,1
12746,2002,4,0,1,0,14,0,6,1,3,1,3,0,0,0,0,0,1,0,2,1
12747,2002,4,0,0,0,12,0,5,1,5,0,-1,0,1,0,1,0,0,1,0,1
12748,2002,1,28,1,0,12,4,5,1,5,0,4,0,1,0,1,0,0,0,2,1
12749,2002,4,0,0,0,16,0,6,1,1,2,2,0,1,0,1,0,0,0,0,0
12750,2002,1,0,0,0,10,0,3,1,6,2,-1,0,1,0,1,0,0,1,0,1
12751,2002,8,32,0,0,14,0,7,2,2,0,-1,1,1,0,0,0,1,0,0,1
12752,2002,7,61,1,0,18,1,7,4,0,0,-1,0,1,0,1,0,0,0,0,1
12753,2002,8,65,0,0,17,2,6,4,2,2,1,1,0,0,1,0,1,0,0,1
12754,2002,8,69,0,0,17,0,6,4,4,1,-1,1,1,0,0,0,1,0,1,1
12755,2002,7,29,2,0,12,0,4,3,1,2,10,0,0,0,1,0,0,0,1,1
12756,2002,8,61,2,0,16,0,6,4,5,0,-1,0,1,0,0,0,0,0,1,1
12757,2002,8,66,0,0,14,1,7,1,5,2,2,0,1,1,1,1,0,0,0,1
12758,2002,8,46,1,0,14,1,7,1,6,2,0,1,1,0,1,0,0,1,0,1
12759,2002,9,86,2,0,20,0,6,2,0,2,2,0,0,0,1,0,0,0,0,1
12760,2002,8,30,2,1,13,0,6,2,5,0,-1,0,1,0,1,0,0,1,0,1
12761,2002,8,36,0,0,12,0,6,1,5,2,1,1,1,0,1,0,0,0,0,1
12762,2002,8,74,2,0,18,0,6,8,5,1,3,1,1,0,0,0,0,0,2,1
12763,2002,5,66,2,0,12,2,4,8,1,0,1,0,0,0,1,0,0,0,2,1
12764,2002,8,74,0,0,8,1,7,8,0,1,2,0,1,0,1,0,0,0,2,0
12765,2002,6,29,2,0,12,0,1,8,1,0,-1,1,1,0,0,0,0,0,0,1
12766,2002,9,29,2,0,10,1,7,6,5,0,2,1,1,1,0,0,0,1,2,1
12767,2002,8,74,2,0,15,0,6,6,0,1,-1,0,0,0,0,0,0,0,0,1
12768,2002,1,47,0,0,15,0,6,8,1,1,2,1,1,0,0,0,0,0,2,1
12769,2002,4,49,2,0,9,0,7,8,0,2,2,0,0,0,0,0,0,0,1,1
12770,2002,1,44,2,0,12,0,6,0,0,2,2,0,1,0,1,0,0,0,0,1
12771,2002,8,52,2,0,16,0,6,3,1,2,1,0,1,0,1,0,0,0,1,1
12772,2002,7,36,0,0,12,0,5,3,0,2,4,0,1,0,0,0,0,0,1,1
12773,2002,4,46,2,0,12,0,7,2,1,2,4,0,1,0,0,0,0,0,0,1
12774,2002,8,61,0,0,13,0,6,6,6,2,-1,1,1,0,0,0,0,1,0,1
12775,2002,7,51,0,0,18,0,6,5,6,0,-1,0,1,0,0,0,0,1,1,0
12776,2002,9,28,2,0,14,0,1,3,0,2,3,0,0,0,0,0,0,0,1,1
12777,2002,8,63,2,0,19,0,5,3,0,1,-1,1,0,0,0,0,0,0,0,1
12778,2002,5,0,2,0,14,0,3,7,2,2,2,0,1,0,1,0,1,0,1,0
12779,2002,5,0,2,0,12,0,1,7,1,0,-1,0,1,0,0,0,0,0,0,1
12780,2002,4,44,1,0,12,0,6,7,2,1,5,0,0,0,0,0,1,0,2,1
12781,2002,8,46,0,0,15,0,1,7,2,2,1,0,1,0,1,0,1,0,0,1
12782,2002,9,47,2,0,12,0,7,6,2,1,3,1,1,0,0,0,1,0,2,1
12783,2002,8,50,0,0,12,0,6,6,5,1,2,1,0,1,0,0,0,0,2,1
12784,2002,3,0,2,0,16,0,3,1,4,1,-1,0,0,1,0,0,1,0,1,0
12785,2002,3,0,2,0,12,0,3,1,2,0,6,0,0,0,1,0,1,0,2,1
12786,2002,8,36,2,0,12,0,3,3,1,2,3,0,1,0,1,0,0,0,0,1
12787,2002,4,22,1,0,9,0,3,3,0,1,2,0,1,0,1,0,0,0,2,1
12788,2002,9,22,0,0,16,3,6,3,4,1,-1,0,1,0,1,0,1,0,0,1
12789,2002,8,57,2,0,15,0,3,7,0,0,2,0,0,0,0,0,0,0,2,1
12790,2002,8,51,0,0,12,0,6,1,5,1,-1,1,1,0,0,0,0,0,0,1
12791,2002,8,34,0,0,14,0,7,1,0,1,1,1,1,0,0,0,0,0,2,1
12792,2002,3,0,2,0,9,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,1
12793,2002,8,29,2,0,14,0,3,1,5,0,3,0,1,1,1,1,0,1,2,1
12794,2002,8,39,2,0,13,0,6,1,5,2,2,0,0,1,1,1,0,0,0,1
12795,2002,8,51,1,0,14,0,6,1,3,0,2,0,0,0,0,0,1,0,2,1
12796,2002,8,47,2,0,10,2,4,1,2,0,0,1,1,0,1,0,1,0,2,1
12797,2002,8,32,2,0,16,1,6,1,5,0,-1,0,1,0,1,0,0,0,0,1
12798,2002,8,25,2,0,11,0,6,7,0,1,4,0,1,0,1,0,0,0,2,1
12799,2002,4,34,2,1,5,0,1,7,4,1,1,1,1,0,1,0,1,0,2,1
12800,2002,8,60,2,0,16,1,6,2,1,2,2,0,1,0,0,0,0,0,0,1
12801,2002,3,29,2,0,12,0,2,2,5,2,3,0,1,0,1,0,0,0,0,0
12802,2002,4,59,1,0,16,0,6,6,1,1,-1,0,1,0,0,0,0,0,0,1
12803,2002,8,64,0,0,14,0,6,6,5,2,2,0,0,1,1,1,0,0,0,1
12804,2002,8,47,0,0,12,1,6,6,3,0,-1,0,1,0,1,0,1,0,0,1
12805,2002,8,39,0,0,12,0,6,6,4,1,6,0,1,0,0,0,1,0,2,1
12806,2002,8,51,2,0,12,0,6,6,4,2,1,0,1,0,0,0,1,0,0,1
12807,2002,4,36,0,0,14,0,3,5,0,0,2,0,1,0,1,0,0,0,2,1
12808,2002,4,51,0,0,13,0,5,5,5,2,3,0,0,0,1,0,0,0,0,1
12809,2002,5,44,2,0,14,1,6,5,6,1,1,1,1,0,1,0,0,1,2,1
12810,2002,1,43,0,0,10,0,3,2,5,2,5,0,1,0,1,0,0,0,1,0
12811,2002,8,44,2,0,15,0,6,8,2,0,2,1,1,1,0,0,1,0,2,1
12812,2002,8,35,1,0,12,0,6,8,5,0,-1,1,1,1,0,0,0,1,0,1
12813,2002,8,35,2,0,9,0,5,4,0,2,2,0,0,0,0,0,0,0,0,1
12814,2002,8,34,0,0,13,0,6,6,4,1,-1,1,1,0,0,0,1,0,0,1
12815,2004,8,28,2,0,14,0,6,2,2,2,0,0,1,0,0,0,1,0,0,1
12816,2004,7,31,2,0,16,0,4,2,1,0,4,0,0,1,0,0,0,0,2,1
12817,2004,8,51,2,0,14,0,6,2,2,0,-1,0,1,0,0,0,1,0,0,1
12818,2004,9,32,2,0,12,0,6,2,1,0,-1,0,1,1,0,0,0,0,1,0
12819,2004,9,74,0,0,18,0,6,2,0,0,-1,0,1,1,0,0,0,0,1,0
12820,2004,8,43,2,0,14,0,6,2,1,1,3,0,0,1,0,0,0,0,2,1
12821,2004,8,36,2,0,13,0,7,2,3,0,-1,0,1,1,1,1,1,0,1,1
12822,2004,5,0,2,0,14,0,6,2,1,2,4,1,1,0,0,0,0,0,0,1
12823,2004,3,23,2,0,13,0,7,2,5,0,-1,0,1,0,0,0,0,1,1,1
12824,2004,5,57,2,0,16,0,7,2,1,0,-1,0,1,0,0,0,0,0,0,0
12825,2004,4,65,0,0,16,0,5,2,1,0,-1,1,1,0,0,0,0,0,0,1
12826,2004,4,46,2,0,12,0,4,2,0,2,4,0,1,0,1,0,0,0,0,1
12827,2004,8,47,1,0,13,0,4,2,1,2,2,1,0,1,0,0,0,0,1,1
12828,2004,8,48,2,0,18,0,6,2,1,0,1,0,1,0,0,0,0,0,2,1
12829,2004,8,39,2,0,20,0,6,2,0,0,-1,0,1,0,1,0,0,0,0,0
12830,2004,8,63,2,0,18,0,6,2,3,0,1,0,1,0,1,0,1,0,2,1
12831,2004,7,61,2,0,16,0,3,2,2,2,1,0,1,0,0,0,1,0,1,0
12832,2004,1,43,0,0,13,0,4,2,6,2,5,0,0,1,1,1,0,1,1,0
12833,2004,8,60,0,0,14,0,6,2,2,1,-1,1,1,0,0,0,1,0,0,1
12834,2004,1,0,0,0,12,0,4,2,5,0,12,0,0,1,0,0,0,0,2,1
12835,2004,8,46,0,0,15,0,6,2,6,0,2,0,1,0,1,0,0,1,2,1
12836,2004,3,0,2,0,14,0,5,2,2,2,2,1,1,0,0,0,1,0,0,1
12837,2004,9,42,2,0,13,0,3,2,0,0,2,0,0,0,1,0,0,0,2,1
12838,2004,9,34,0,0,16,0,6,2,0,2,7,0,1,0,1,0,0,0,0,1
12839,2004,8,57,2,0,13,0,6,2,2,0,2,1,1,0,0,0,1,0,2,1
12840,2004,1,28,0,0,16,3,6,4,5,0,0,1,1,0,1,0,0,1,2,1
12841,2004,8,65,0,0,18,3,6,2,4,2,1,0,1,0,0,0,1,0,0,1
12842,2004,4,32,0,0,14,0,7,2,6,0,-1,0,1,0,1,0,0,1,0,1
12843,2004,1,0,0,0,14,0,7,2,4,2,2,0,1,0,1,0,1,0,0,1
12844,2004,8,69,0,0,18,0,6,2,1,0,2,0,1,0,1,0,0,0,2,1
12845,2004,9,29,2,0,14,3,4,2,1,2,2,1,1,0,1,0,0,0,0,1
12846,2004,8,46,2,0,16,0,6,2,0,2,1,1,1,0,0,0,0,0,1,1
12847,2004,8,44,0,0,18,0,7,2,3,2,6,0,1,0,0,0,1,0,0,1
12848,2004,8,43,2,0,15,0,6,2,6,0,-1,1,1,1,1,1,0,1,1,1
12849,2004,8,45,0,0,12,0,7,2,5,0,-1,0,1,0,0,0,0,0,1,0
12850,2004,9,35,2,0,17,0,3,2,3,0,2,0,1,0,0,0,1,0,2,1
12851,2004,7,51,2,0,12,0,6,2,2,2,3,0,1,0,0,0,1,0,1,1
12852,2004,7,0,2,0,12,0,5,2,1,0,-1,0,1,1,1,1,0,0,1,1
12853,2004,8,45,2,0,16,0,6,2,1,2,2,0,1,0,1,0,0,0,1,1
12854,2004,9,36,0,0,12,0,6,2,1,0,1,0,1,0,1,0,0,0,2,1
12855,2004,4,33,2,0,13,2,7,2,0,0,-1,0,1,0,0,0,0,0,0,1
12856,2004,9,28,2,0,12,1,7,2,2,0,4,0,1,0,1,0,1,0,2,0
12857,2004,8,64,2,0,20,0,6,2,0,0,-1,1,1,0,0,0,0,0,1,1
12858,2004,8,60,0,0,19,1,6,2,2,2,2,1,1,1,1,1,1,0,2,1
12859,2004,9,29,0,0,16,1,6,2,3,2,2,1,1,0,1,0,1,0,0,1
12860,2004,8,31,0,0,8,1,6,2,5,2,2,1,1,0,0,0,0,0,1,1
12861,2004,8,54,0,0,12,0,6,2,1,0,2,1,1,0,0,0,0,0,2,1
12862,2004,8,30,2,0,15,0,7,2,1,0,3,0,1,1,0,0,0,0,2,0
12863,2004,4,28,0,0,8,0,5,2,2,0,20,0,1,0,1,0,1,0,2,1
12864,2004,1,42,0,0,12,0,7,2,5,0,3,0,1,0,1,0,0,1,2,1
12865,2004,8,49,0,0,14,1,6,2,1,0,0,1,0,0,0,0,0,0,2,1
12866,2004,7,53,2,0,13,0,6,2,0,2,3,0,0,0,1,0,0,0,1,1
12867,2004,8,36,2,0,16,0,6,2,0,0,-1,0,1,0,1,0,0,0,0,1
12868,2004,8,51,0,0,17,0,6,2,1,0,-1,1,0,0,0,0,0,0,0,1
12869,2004,9,22,0,0,11,0,6,2,5,0,-1,0,0,0,0,0,0,0,0,1
12870,2004,8,44,2,0,14,0,7,2,2,0,1,0,1,0,0,0,1,0,2,1
12871,2004,8,74,0,0,18,0,6,2,5,2,1,1,1,0,0,0,0,0,0,1
12872,2004,8,49,2,0,18,0,6,2,1,0,-1,0,1,0,1,0,0,0,0,0
12873,2004,8,51,0,0,12,0,6,2,5,1,-1,0,1,0,1,0,0,0,0,1
12874,2004,8,36,2,0,12,1,6,2,1,2,1,0,0,0,0,0,0,0,1,1
12875,2004,8,59,1,0,16,1,6,2,1,2,3,0,1,0,0,0,0,0,0,1
12876,2004,8,32,2,0,9,0,6,2,0,0,2,0,0,0,0,0,0,0,2,1
12877,2004,8,23,0,0,16,0,6,2,5,2,3,1,1,0,1,0,0,0,0,1
12878,2004,7,22,2,0,12,0,1,2,0,0,6,0,1,0,1,0,0,0,2,1
12879,2004,8,48,2,0,12,1,6,2,0,2,1,1,0,0,0,0,0,0,1,1
12880,2004,8,75,0,0,19,0,6,2,1,0,1,1,1,0,0,0,0,0,2,1
12881,2004,5,29,2,0,15,1,7,2,0,0,2,0,1,0,0,0,0,0,2,1
12882,2004,8,51,2,0,16,0,6,2,2,0,-1,0,1,0,1,0,1,0,1,1
12883,2004,1,0,0,0,12,0,6,2,6,2,3,0,1,0,1,0,0,1,0,1
12884,2004,6,64,0,0,18,1,6,2,3,0,3,1,1,0,1,0,1,0,2,1
12885,2004,1,0,0,0,16,3,6,2,3,2,8,0,1,0,1,0,1,0,0,1
12886,2004,8,66,2,0,18,0,6,2,2,0,-1,0,1,0,1,0,1,0,0,0
12887,2004,7,36,2,0,15,0,5,5,0,0,1,0,1,0,0,0,0,0,2,1
12888,2004,8,52,0,0,19,1,6,5,2,2,3,0,1,0,1,0,1,0,0,1
12889,2004,8,48,0,0,14,1,6,5,4,0,-1,1,1,0,0,0,1,0,0,1
12890,2004,8,51,0,0,13,0,6,5,3,0,1,0,0,0,1,0,1,0,2,1
12891,2004,4,48,2,0,14,0,7,5,2,2,-1,0,1,0,0,0,1,0,0,0
12892,2004,8,51,0,0,16,0,6,5,5,2,2,1,1,1,0,0,0,1,0,1
12893,2004,8,30,2,0,14,0,6,5,0,0,-1,0,1,0,0,0,0,0,1,1
12894,2004,8,44,0,0,16,0,1,5,4,2,3,0,1,0,0,0,1,0,0,0
12895,2004,8,32,2,0,14,0,6,5,4,0,3,0,1,0,1,0,1,0,2,1
12896,2004,6,55,2,0,19,2,6,5,0,0,5,0,1,0,1,0,0,0,2,0
12897,2004,5,69,2,0,16,0,6,5,4,2,2,0,1,0,0,0,1,0,1,0
12898,2004,8,42,0,0,14,0,6,5,6,0,-1,1,1,0,0,0,0,1,1,1
12899,2004,9,51,2,0,14,0,6,5,2,2,2,0,1,0,0,0,1,0,0,1
12900,2004,4,50,0,1,14,0,6,5,2,1,-1,1,1,0,0,0,1,0,0,1
12901,2004,4,51,2,0,12,0,6,5,1,0,-1,0,1,0,1,0,0,0,0,1
12902,2004,9,48,2,0,13,0,6,5,3,0,-1,0,1,0,1,0,1,0,0,1
12903,2004,5,0,1,0,14,1,6,5,4,1,-1,0,1,0,0,0,1,0,0,1
12904,2004,1,46,1,0,15,0,6,5,0,1,-1,0,1,0,1,0,0,0,1,0
12905,2004,8,31,2,0,14,1,6,5,1,2,3,0,0,0,0,0,0,0,1,1
12906,2004,8,39,0,0,14,0,7,5,4,0,1,0,0,0,0,0,1,0,2,1
12907,2004,8,65,0,0,16,0,6,5,5,2,1,1,1,0,1,0,0,0,1,1
12908,2004,8,65,0,0,12,0,6,5,0,0,-1,0,1,0,1,0,0,0,0,1
12909,2004,8,51,0,0,12,5,6,5,5,0,0,1,1,0,1,0,0,0,2,1
12910,2004,9,42,2,0,13,0,3,5,0,0,-1,0,1,1,1,1,0,0,1,1
12911,2004,5,32,2,0,15,0,6,5,5,2,3,0,0,0,0,0,0,1,1,1
12912,2004,8,51,0,0,14,0,6,5,1,1,-1,1,1,0,0,0,0,0,0,1
12913,2004,8,47,0,0,11,0,6,5,1,0,4,0,0,0,1,0,0,0,2,1
12914,2004,5,0,2,0,15,0,1,5,5,2,2,0,1,0,0,0,0,0,0,1
12915,2004,9,36,2,0,15,0,7,5,4,0,7,0,1,0,0,0,1,0,2,1
12916,2004,8,49,2,0,15,0,7,5,0,0,2,0,1,0,0,0,0,0,2,0
12917,2004,8,66,2,0,16,0,6,5,0,2,1,0,1,0,1,0,0,0,0,1
12918,2004,8,66,0,0,17,0,6,5,6,0,-1,0,1,0,1,0,0,1,0,1
12919,2004,8,54,2,0,14,1,6,5,4,2,1,0,1,0,0,0,1,0,1,1
12920,2004,9,46,0,0,13,1,6,5,3,2,5,0,0,0,1,0,1,0,1,0
12921,2004,7,53,2,0,16,0,6,5,1,0,-1,0,1,0,0,0,0,0,1,0
12922,2004,9,42,2,0,16,0,4,5,4,0,5,0,1,0,1,0,1,0,2,1
12923,2004,8,48,0,0,14,0,6,5,1,0,1,0,0,0,0,0,0,0,2,1
12924,2004,8,42,0,0,15,0,7,5,99,2,-1,1,1,0,1,0,NA,NA,0,1
12925,2004,8,50,1,0,14,1,6,5,5,0,1,1,1,0,0,0,0,0,2,1
12926,2004,8,30,2,0,11,1,7,5,1,2,2,1,1,0,0,0,0,0,0,1
12927,2004,1,29,2,0,6,0,4,5,0,0,5,0,0,0,1,0,0,0,2,1
12928,2004,9,51,1,0,14,0,6,5,2,0,1,0,0,0,1,0,1,0,2,1
12929,2004,1,0,2,0,10,1,2,5,5,0,-1,0,0,0,1,0,0,0,0,0
12930,2004,8,44,2,0,9,0,6,5,0,2,4,0,0,0,1,0,0,0,0,0
12931,2004,1,43,0,0,12,1,6,5,5,1,5,1,1,0,1,0,0,0,2,1
12932,2004,4,47,0,0,12,0,6,5,1,2,4,1,1,0,1,0,0,0,0,1
12933,2004,8,45,2,0,16,0,5,5,2,0,-1,0,1,0,1,0,1,0,1,0
12934,2004,8,41,2,0,16,1,6,0,1,0,1,0,1,0,0,0,0,0,2,0
12935,2004,1,32,0,0,9,0,3,0,5,2,4,0,1,1,1,1,0,0,0,1
12936,2004,1,23,0,0,16,0,6,0,5,0,-1,1,1,0,1,0,0,0,1,1
12937,2004,8,51,0,0,12,1,6,0,5,0,3,0,0,0,1,0,0,1,2,1
12938,2004,8,25,2,0,12,0,5,0,1,0,-1,0,1,0,1,0,0,0,0,1
12939,2004,8,53,2,0,16,0,7,0,2,0,-1,0,0,0,1,0,1,0,0,1
12940,2004,8,63,2,0,13,0,6,0,1,2,3,0,1,0,1,0,0,0,1,1
12941,2004,8,45,2,0,17,0,6,0,0,0,-1,1,1,0,1,0,0,0,0,1
12942,2004,1,0,0,0,14,1,6,0,4,0,-1,1,1,0,1,0,1,0,0,1
12943,2004,9,17,0,0,13,0,6,0,5,0,-1,1,1,0,1,0,0,1,0,1
12944,2004,1,0,0,0,12,0,6,0,5,0,8,0,1,0,1,0,0,0,2,1
12945,2004,4,46,0,0,12,0,6,0,2,0,-1,1,1,0,1,0,1,0,0,1
12946,2004,4,69,0,0,13,0,6,0,6,2,2,0,1,0,1,0,0,1,0,1
12947,2004,8,51,2,0,12,0,6,0,5,0,4,0,1,0,1,0,0,0,2,1
12948,2004,4,49,0,0,14,0,6,0,5,0,-1,0,1,0,0,0,0,0,0,0
12949,2004,8,30,0,0,12,1,6,0,5,0,-1,0,0,1,1,1,0,0,0,1
12950,2004,4,45,0,0,14,0,7,0,5,0,-1,0,1,0,1,0,0,1,0,1
12951,2004,9,63,0,0,15,2,6,0,5,2,1,1,1,0,1,0,0,0,1,1
12952,2004,6,43,0,0,15,0,6,0,1,0,4,0,1,0,1,0,0,0,2,1
12953,2004,9,44,0,0,12,0,6,0,0,2,4,1,1,0,1,0,0,0,0,1
12954,2004,9,43,2,0,15,1,6,0,2,2,5,0,1,0,1,0,1,0,0,1
12955,2004,3,49,1,0,14,0,6,0,0,1,-1,0,1,0,1,0,0,0,0,0
12956,2004,9,47,1,0,11,0,6,0,1,1,2,0,1,0,1,0,0,0,2,1
12957,2004,8,50,0,0,20,1,6,0,1,0,1,0,1,0,0,0,0,0,2,1
12958,2004,9,51,0,0,12,2,6,0,1,0,-1,0,1,0,1,0,0,0,1,0
12959,2004,9,0,0,0,18,1,6,0,6,2,1,0,1,0,1,0,0,1,0,0
12960,2004,8,0,0,0,16,0,6,0,3,0,-1,1,1,0,0,0,1,0,0,1
12961,2004,6,43,2,0,15,2,6,0,1,0,8,0,0,1,1,1,0,0,2,1
12962,2004,1,34,1,0,12,0,5,0,5,0,3,1,1,1,1,1,0,0,2,1
12963,2004,8,51,2,0,13,3,6,0,0,0,-1,0,0,1,1,1,0,0,1,1
12964,2004,9,32,2,0,11,1,7,5,5,2,4,0,1,0,0,0,0,0,1,0
12965,2004,1,0,0,0,12,0,6,5,5,0,-1,0,1,0,1,0,0,0,0,1
12966,2004,4,65,0,0,16,0,6,5,1,1,4,0,1,0,0,0,0,0,2,1
12967,2004,6,65,1,0,13,2,6,5,0,1,-1,1,1,0,1,0,0,0,1,1
12968,2004,1,36,1,0,13,2,6,5,3,2,4,0,0,0,1,0,1,0,1,1
12969,2004,8,32,0,0,14,1,6,5,5,2,1,0,1,0,0,0,0,0,0,1
12970,2004,9,28,1,0,13,2,6,5,3,0,2,1,0,0,1,0,1,0,2,1
12971,2004,1,0,0,0,9,0,6,5,1,2,6,1,0,0,1,0,0,0,0,1
12972,2004,8,52,1,0,16,0,5,5,0,2,0,1,1,0,1,0,0,0,1,1
12973,2004,4,0,0,0,8,0,3,5,0,1,-1,1,0,0,1,0,0,0,0,1
12974,2004,8,38,2,0,15,0,6,5,0,1,-1,0,1,0,0,0,0,0,0,1
12975,2004,8,86,0,0,16,0,6,5,1,0,1,0,0,0,1,0,0,0,2,1
12976,2004,8,51,0,0,16,2,6,5,5,0,-1,0,1,0,1,0,0,1,0,1
12977,2004,8,54,0,0,16,0,6,5,4,2,1,0,0,0,0,0,1,0,0,1
12978,2004,9,39,1,0,12,1,6,5,4,2,1,1,1,0,1,0,1,0,0,1
12979,2004,8,35,0,0,13,0,6,5,2,0,2,0,1,0,0,0,1,0,2,1
12980,2004,8,39,2,0,13,0,7,5,1,2,4,0,1,0,0,0,0,0,0,1
12981,2004,8,40,1,0,2,0,6,5,5,1,-1,1,1,0,0,0,0,0,0,1
12982,2004,9,61,0,0,20,0,6,5,1,2,1,0,1,0,1,0,0,0,0,0
12983,2004,8,51,2,0,9,0,6,5,0,0,2,0,1,0,0,0,0,0,2,1
12984,2004,8,31,2,0,15,0,7,5,5,0,2,1,1,0,1,0,0,0,2,1
12985,2004,9,24,0,0,11,0,2,5,0,2,12,0,1,0,0,0,0,0,0,1
12986,2004,8,46,1,0,14,0,6,5,1,1,1,1,1,0,1,0,0,0,2,1
12987,2004,8,51,2,0,12,4,6,5,0,1,2,1,0,0,0,0,0,0,2,1
12988,2004,8,48,2,0,12,0,6,5,5,1,-1,1,1,0,0,0,0,1,1,1
12989,2004,8,44,0,0,14,2,6,5,1,1,-1,0,1,0,1,0,0,0,0,1
12990,2004,7,51,2,0,16,0,6,5,1,0,-1,0,1,0,0,0,0,0,1,1
12991,2004,8,38,2,0,12,0,7,5,2,2,3,0,1,0,0,0,1,0,1,1
12992,2004,8,51,2,0,15,0,6,5,0,1,-1,0,1,0,0,0,0,0,0,1
12993,2004,8,46,2,0,14,0,6,2,0,0,2,0,1,0,1,0,0,0,2,1
12994,2004,8,42,2,0,13,0,6,2,5,2,8,0,1,1,1,1,0,0,0,1
